time,H_ewma,slope_14d,slope_28d,TTT_dni,TTT_low,TTT_high,risk_level
2016-05-24 20:00:00,-0.002809265724809419,-1.97704974716323e-05,3.979840317036063e-06,36.61452643270241,30.193808821225314,46.5035026970069,Yellow
2016-05-24 21:00:00,-0.0024954454921696087,-2.0128045395458962e-05,4.068572211346841e-06,36.613751152194844,30.312267480810462,46.22280668594678,Yellow
2016-05-24 22:00:00,-0.0023504658957948176,-2.0449133371589916e-05,4.161752714640556e-06,36.334256728810395,30.182332802938532,45.63603700405408,Yellow
2016-05-24 23:00:00,-0.00230970408323794,-2.0736984535742292e-05,4.256072510629733e-06,35.91180141828232,29.91699936448467,44.91114784544836,Yellow
2016-05-25 00:00:00,-0.002626522959266314,-2.1032724417350746e-05,4.347579503516501e-06,34.77921688342671,29.05586761235665,43.31038367333662,Yellow
2016-05-25 01:00:00,-0.0025968733114993168,-2.1313813606544635e-05,4.443208832530133e-06,34.378506806763255,28.79594996984316,42.646146402501806,Yellow
2016-05-25 02:00:00,-0.0026211618365287507,-2.153563862234768e-05,4.537449972389937e-06,33.977402625763574,28.51348163413958,42.03177929380874,Yellow
2016-05-25 03:00:00,-0.0026892956199465225,-2.1731797419159163e-05,4.6242690851734574e-06,33.540076900838606,28.19054433272174,41.395409036178656,Yellow
2016-05-25 04:00:00,-0.0028905793888967363,-2.191624459171706e-05,4.700618346577935e-06,32.87512739286037,27.67031155252179,40.49165123901414,Yellow
2016-05-25 05:00:00,-0.0031678086820246094,-2.2125724896582277e-05,4.7650839401247545e-06,32.04180272928824,27.011923056755986,39.37353296938971,Yellow
2016-05-25 06:00:00,-0.003496833998327027,-2.239696472901303e-05,4.817566813395254e-06,31.04164928647278,26.224840741462355,38.026022262101996,Yellow
2016-05-25 07:00:00,-0.003649726642787158,-2.272357662390432e-05,4.862315260205382e-06,30.315130788977786,25.678728259447407,36.99467519281851,Yellow
2016-05-25 08:00:00,-0.0037039913440547875,-2.3104677662268125e-05,4.899143831406225e-06,29.71723640398673,25.251411053234193,36.102045068357675,Yellow
2016-05-25 09:00:00,-0.003923764198003937,-2.354357911387797e-05,4.927014165532334e-06,28.77429818987561,24.5390258868557,34.7764882607518,Yellow
2016-05-25 10:00:00,-0.003915713971623468,-2.397811209732345e-05,4.955986997634729e-06,28.266837240055107,24.19016757034956,33.99605244689121,Yellow
2016-05-25 11:00:00,-0.0036409139208130508,-2.4400421320916676e-05,4.9914260700164325e-06,28.246864471356833,24.253194206389697,33.815043814760166,Yellow
2016-05-25 12:00:00,-0.0034806961497804633,-2.4813689666170758e-05,5.030953498714149e-06,28.045451680827075,24.156456367635027,33.426916574239605,Yellow
2016-05-25 13:00:00,-0.003225687513603703,-2.5181840908130893e-05,5.076558103437233e-06,28.057380593179627,24.231580797358816,33.31774876710852,Yellow
2016-05-25 14:00:00,-0.0028853685420639243,-2.5516323239216044e-05,5.12911424103474e-06,28.245309670483792,24.451351735405694,33.432871944257684,Yellow
2016-05-25 15:00:00,-0.0025697184686536527,-2.581144647708795e-05,5.190397595175986e-06,28.43190282215865,24.6617861978505,33.56273207987791,Yellow
2016-05-25 16:00:00,-0.0023456377932217715,-2.6077434695249114e-05,5.258084287990674e-06,28.49993649417424,24.763182921160915,33.564859204631524,Yellow
2016-05-25 17:00:00,-0.0022167652980562046,-2.6309501620838815e-05,5.3301559795532395e-06,28.45264539147414,24.75681306837671,33.44558507397253,Yellow
2016-05-25 18:00:00,-0.0018834156194372292,-2.6485349929066648e-05,5.4108903911829495e-06,28.788159946107523,25.07238651496458,33.79692605707263,Yellow
2016-05-25 19:00:00,-0.001543817373646705,-2.661822132294976e-05,5.501225009014761e-06,29.176044765431172,25.425562953907292,34.22443302779334,Yellow
2016-05-25 20:00:00,-0.0012972303280314572,-2.6730487230658576e-05,5.599965789045569e-06,29.437880063255335,25.665011306427658,34.51117326451516,Yellow
2016-05-25 21:00:00,-0.0009691547883959853,-2.67993507408226e-05,5.705763525697979e-06,29.872316647601384,26.046497977633845,35.01554675155892,Yellow
2016-05-25 22:00:00,-0.0007386087072208884,-2.6844147129118885e-05,5.818681812630779e-06,30.180313574454946,26.312846767103576,35.38055349883844,Yellow
2016-05-25 23:00:00,-0.0003948919094465661,-2.684775464043078e-05,5.938750411532442e-06,30.7096933161998,26.76369204848858,36.02050631305376,Yellow
2016-05-26 00:00:00,-3.572206499153095e-05,-2.682024362797737e-05,6.068024266117883e-06,31.299183298475587,27.259741715231428,36.744040678388494,Yellow
2016-05-26 01:00:00,-0.00019019998495832367,-2.6795408706237345e-05,6.197004559715197e-06,31.08798042812882,27.058879053712058,36.52687898872701,Yellow
2016-05-26 02:00:00,-0.00036803106427852565,-2.6733150247083614e-05,6.326286510765435e-06,30.883210750976804,26.857351359165147,36.32882351377386,Yellow
2016-05-26 03:00:00,-0.00048730679574578086,-2.667090239608723e-05,6.456882085399058e-06,30.768951075841127,26.734860459898258,36.23681571878878,Yellow
2016-05-26 04:00:00,-0.0006949290489247894,-2.6658168408453376e-05,6.583805740224779e-06,30.45913550086462,26.451696289370606,35.897637364875635,Yellow
2016-05-26 05:00:00,-0.0010217509067410315,-2.6704887429784507e-05,6.704531474530841e-06,29.895920304779285,25.959857200617993,35.23887930454219,Yellow
2016-05-26 06:00:00,-0.0013332625656734109,-2.6806255819695164e-05,6.8180072753403844e-06,29.298665922466572,25.448585178536337,34.521352976214466,Yellow
2016-05-26 07:00:00,-0.001617172405074674,-2.6951088410192775e-05,6.92656404276237e-06,28.702290070005063,24.945526819789748,33.791199962173,Yellow
2016-05-26 08:00:00,-0.0017345484706755134,-2.711634037222193e-05,7.031763083719989e-06,28.347014283649244,24.65490036019301,33.33969054073591,Yellow
2016-05-26 09:00:00,-0.0018575080995854069,-2.7310981172642358e-05,7.1339450087014375e-06,27.957397984121954,24.338862053887922,32.83979455055003,Yellow
2016-05-26 10:00:00,-0.001970447890852425,-2.7529836265378215e-05,7.233618852388015e-06,27.564208447495215,24.022934779044828,32.33005263560657,Yellow
2016-05-26 11:00:00,-0.0019166972732117676,-2.774347478274625e-05,7.333073207393302e-06,27.432675984984247,23.93315352547909,32.13087501891128,Yellow
2016-05-26 12:00:00,-0.0018576753681781369,-2.7949995400848366e-05,7.433515159753793e-06,27.31796515546301,23.85613033173716,31.955060026004734,Yellow
2016-05-26 13:00:00,-0.001827996025381727,-2.815200691444618e-05,7.535450115076597e-06,27.165865725418954,23.745009632953032,31.738283321496766,Yellow
2016-05-26 14:00:00,-0.001635840352763646,-2.8337717397014847e-05,7.641834358071806e-06,27.270373095731554,23.85501573181553,31.827106280446497,Yellow
2016-05-26 15:00:00,-0.0014506532449355218,-2.850872540685181e-05,7.755170025405189e-06,27.377451795977205,23.96457164249028,31.92383971434054,Yellow
2016-05-26 16:00:00,-0.001230180787548284,-2.864018849049779e-05,7.873474492175427e-06,27.572535294031706,24.14429473042134,32.13543531231878,Yellow
2016-05-26 17:00:00,-0.0009432254881881198,-2.8739154156602462e-05,7.997532075589381e-06,27.89362116993544,24.42868627325012,32.503940174895284,Yellow
2016-05-26 18:00:00,-0.0008613956378616504,-2.881722296053505e-05,8.12545176181923e-06,27.936371835276713,24.465623175997944,32.55464783474439,Yellow
2016-05-26 19:00:00,-0.0005304710112945998,-2.8848385231071366e-05,8.260263674822126e-06,28.384159994875784,24.84901171609047,33.09199790731288,Yellow
2016-05-26 20:00:00,-0.0003509040256451742,-2.884874960844683e-05,8.398844333746072e-06,28.6431526822913,25.061452175677534,33.419334271994465,Yellow
2016-05-26 21:00:00,-0.00017381620115154679,-2.8827133418332724e-05,8.540192978381455e-06,28.92059321276953,25.28567811881423,33.776029516540255,Yellow
2016-05-26 22:00:00,-2.7279312009384943e-05,-2.876969891489847e-05,8.686583403789689e-06,29.19055584419749,25.49678014016798,34.13590024754476,Yellow
2016-05-26 23:00:00,9.647744297503418e-05,-2.867156926257376e-05,8.836531552515847e-06,29.470309996486264,25.709040036252997,34.52074524911618,Yellow
2016-05-27 00:00:00,7.787599812984192e-05,-2.853404355316307e-05,8.984642053772664e-06,29.58518558644005,25.770866026186408,34.724762170179375,Yellow
2016-05-27 01:00:00,0.0002530586388600712,-2.8383740549956036e-05,9.137822289716296e-06,29.999014726418945,26.08939137798168,35.28693515229051,Yellow
2016-05-27 02:00:00,0.0006097340281731141,-2.8169978270387184e-05,9.29680213014585e-06,30.754220574405448,26.691422150412205,36.27590852111684,Yellow
2016-05-27 03:00:00,0.0006013557974934617,-2.7959332131798458e-05,9.45637719333726e-06,30.97343771576728,26.826348490169035,36.637185739119126,Yellow
2016-05-27 04:00:00,0.0004199159418771408,-2.7786796300267693e-05,9.60813469252225e-06,30.893688826100007,26.70818524409432,36.634818909231484,Yellow
2016-05-27 05:00:00,0.00012290362847161286,-2.767079832003522e-05,9.747529318441037e-06,30.57595648418778,26.394638773404314,36.33141232129865,Yellow
2016-05-27 06:00:00,-0.0003296479682852959,-2.763182085192367e-05,9.874542800328091e-06,29.93667385213259,25.818416452577726,35.61805749122771,Yellow
2016-05-27 07:00:00,-0.0007861824492160855,-2.765145735083204e-05,9.98840520286236e-06,29.227484413999402,25.193461811929623,34.79967049881656,Yellow
2016-05-27 08:00:00,-0.0012725305674533567,-2.7738798195485213e-05,1.0088455217379898e-05,28.40490883081956,24.483077180818558,33.82283306605783,Yellow
2016-05-27 09:00:00,-0.0013086601606846155,-2.785443698827634e-05,1.017892013604407e-05,28.232939492989356,24.33799854028022,33.61205813879603,Yellow
2016-05-27 10:00:00,-0.0013810677218706483,-2.7987640549653204e-05,1.0265555444055228e-05,27.99077153343363,24.135011624242708,33.31274771985429,Yellow
2016-05-27 11:00:00,-0.001325518246486148,-2.8109478919509097e-05,1.0355844069900385e-05,27.951788651416294,24.10486439053391,33.25975250213382,Yellow
2016-05-27 12:00:00,-0.0013015113822757518,-2.8216072073187688e-05,1.0447649109303395e-05,27.881644823834208,24.044958538808142,33.175176252754476,Yellow
2016-05-27 13:00:00,-0.0011924185817021613,-2.8297280337670728e-05,1.0542234054265244e-05,27.962264351327093,24.11052086709361,33.27864981152572,Yellow
2016-05-27 14:00:00,-0.0010574959174845242,-2.8353040290919124e-05,1.06410684922918e-05,28.105550682567095,24.225526498720715,33.46546830273589,Yellow
2016-05-27 15:00:00,-0.0008785921144379327,-2.837111013323853e-05,1.074635785924602e-05,28.350393490098583,24.4213685477546,33.78605303654761,Yellow
2016-05-27 16:00:00,-0.0008387408979148803,-2.8376362863372695e-05,1.0856984772512685e-05,28.40366142990483,24.449630613947303,33.88332309810756,Yellow
2016-05-27 17:00:00,-0.0007504613720832497,-2.836696800265668e-05,1.0971329610266986e-05,28.54273734450054,24.548834359407678,34.08870204790846,Yellow
2016-05-27 18:00:00,-0.00074812452817475,-2.8358353433720843e-05,1.1088816729522566e-05,28.554841427886814,24.538507169500104,34.14322567775911,Yellow
2016-05-27 19:00:00,-0.0007112694976888836,-2.833642602553099e-05,1.1212736277068765e-05,28.63113051007673,24.580759274125672,34.27966999482221,Yellow
2016-05-27 20:00:00,-0.0005545949095879236,-2.8286194580183522e-05,1.1341111483575044e-05,28.91276227508531,24.79379945843404,34.672933192086795,Yellow
2016-05-27 21:00:00,-0.0005792272768117211,-2.8229617700025566e-05,1.1473156422033522e-05,28.934351134644945,24.782209333196587,34.75786715848043,Yellow
2016-05-27 22:00:00,-0.00039466036952782427,-2.8156007784629135e-05,1.1613672955392412e-05,29.28312724728434,25.046794153250545,35.244219637379736,Yellow
2016-05-27 23:00:00,-0.00029264999873099143,-2.804420890681087e-05,1.1759943521143302e-05,29.551426948901636,25.234934540759753,35.64932416639055,Yellow
2016-05-28 00:00:00,-0.0006017173355767509,-2.7936420860904844e-05,1.1905121896116363e-05,29.20447788246221,24.898890256203746,35.31046490463236,Yellow
2016-05-28 01:00:00,-0.000522409518059412,-2.7777131911880197e-05,1.2052420388003992e-05,29.490916489965233,25.094065045361692,35.75587472409373,Yellow
2016-05-28 02:00:00,-0.0003304167351061057,-2.7575054358262814e-05,1.219766610952348e-05,29.997140389529918,25.466701098670185,36.48828119975149,Yellow
2016-05-28 03:00:00,-0.00032078367128600865,-2.7227168221847295e-05,1.2339010345748445e-05,30.39516073613734,25.769894602866824,37.043927715907955,Yellow
2016-05-28 04:00:00,-0.0003567867473631963,-2.6887213228277363e-05,1.2472883115069076e-05,30.7236759462387,26.014029103210586,37.51559610892088,Yellow
2016-05-28 05:00:00,-0.000278236322003503,-2.6546612358129664e-05,1.2597782175696657e-05,31.241159870970254,26.41600689910344,38.222976148547744,Yellow
2016-05-28 06:00:00,-7.923717133797491e-05,-2.619665517652341e-05,1.2715811850033227e-05,31.975020717202028,26.996120314885356,39.20574485699592,Yellow
2016-05-28 07:00:00,7.641541452771782e-05,-2.5840787353518687e-05,1.282786803639789e-05,32.66634661141088,27.535775420036078,40.14661838851767,Yellow
2016-05-28 08:00:00,0.00029454220355940475,-2.5474732225852075e-05,1.2932366673292335e-05,33.49251034503935,28.18296381949503,41.26703916375204,Yellow
2016-05-28 09:00:00,0.00024161135979473546,-2.5118168642280075e-05,1.3028729738972552e-05,33.88014838611581,28.460423016481425,41.84957286056686,Yellow
2016-05-28 10:00:00,1.1072949849745914e-05,-2.478347858568602e-05,1.3114711097212308e-05,33.9500974731146,28.474870507220768,42.03215704266899,Yellow
2016-05-28 11:00:00,-7.001734851182125e-05,-2.4459592399641403e-05,1.3191411235227343e-05,34.261517427716534,28.692988522249077,42.51192644497035,Yellow
2016-05-28 12:00:00,-0.00035048412914884453,-2.4160204080808055e-05,1.3257629189817987e-05,34.202386397542526,28.605957600764054,42.521166924703785,Yellow
2016-05-28 13:00:00,-0.0006561602572925437,-2.3886444271555757e-05,1.33135432537011e-05,34.061165438708855,28.45637707083345,42.41531649265475,Yellow
2016-05-28 14:00:00,-0.000995742664663483,-2.3639999674547316e-05,1.3358563929174198e-05,33.817718870906866,28.228128296114388,42.167516238064955,Yellow
2016-05-28 15:00:00,-0.0014033654109635366,-2.3424833048374936e-05,1.338966833979455e-05,33.403293862989464,27.86501652048892,41.68917493552281,Yellow
2016-05-28 16:00:00,-0.0016014221120792505,-2.322587484886822e-05,1.3412171831500646e-05,33.334125172795126,27.793712997113605,41.63333410611331,Yellow
2016-05-28 17:00:00,-0.0017535557555843563,-2.3039615505474135e-05,1.3425001825059361e-05,33.32847796286748,27.778106817873464,41.650757169083406,Yellow
2016-05-28 18:00:00,-0.0018905840427075843,-2.286472835210984e-05,1.3431340920773775e-05,33.333691699570885,27.773960424857275,41.67637903709513,Yellow
2016-05-28 19:00:00,-0.0020115791351891428,-2.2699866134983112e-05,1.343136585617689e-05,33.35369199953647,27.78423075880019,41.71579067788746,Yellow
2016-05-28 20:00:00,-0.00210291640083904,-2.2542820960560284e-05,1.3425448325255334e-05,33.41722960994199,27.8323317824354,41.806143739452516,Yellow
2016-05-28 21:00:00,-0.0021718406993541583,-2.239193257154598e-05,1.3416747254096757e-05,33.51415854462716,27.909408635280688,41.93564929115077,Yellow
2016-05-28 22:00:00,-0.002198899268596888,-2.224432165551987e-05,1.3406865846611765e-05,33.685870468085845,28.049213080406613,42.1577160370387,Yellow
2016-05-28 23:00:00,-0.0024343075936142924,-2.2113456442506797e-05,1.3390192505204291e-05,33.441658460398926,27.84658615274114,41.850457002223564,Yellow
2016-05-29 00:00:00,-0.002636035649652624,-2.1996744036260125e-05,1.3365302090775866e-05,33.23697911180763,27.680086716012198,41.58542616752221,Yellow
2016-05-29 01:00:00,-0.0030133746926920262,-2.1905091399459823e-05,1.3329207525507442e-05,32.65829157653988,27.2077536401271,40.83972708742523,Yellow
2016-05-29 02:00:00,-0.003404685501046953,-2.183875168326227e-05,1.3284287691373107e-05,32.01090680724743,26.683377985478895,39.996495547794986,Yellow
2016-05-29 03:00:00,-0.0036692972353024097,-2.1789061977420924e-05,1.3230737218247519e-05,31.577897052439216,26.340648226474624,39.414610992484405,Yellow
2016-05-29 04:00:00,-0.004258838629296071,-2.1776031331835363e-05,1.316241377769681e-05,30.46875351765755,25.440281496023953,37.974764917078936,Yellow
2016-05-29 05:00:00,-0.0048254435568683965,-2.179728887646616e-05,1.3082211285835466e-05,29.355944045155585,24.54116273607487,36.52109246439975,Yellow
2016-05-29 06:00:00,-0.005363945428438347,-2.1850211532689242e-05,1.2989818699185408e-05,28.257960509344286,23.657213683301876,35.08019692376503,Yellow
2016-05-29 07:00:00,-0.006131389769671699,-2.1948106511597685e-05,1.2880866660049925e-05,26.674992065980444,22.37025780852082,33.03122922895735,Yellow
2016-05-29 08:00:00,-0.006694280300942797,-2.2077284563193212e-05,1.2758302160291929e-05,25.456563433568302,21.388543420428515,31.43547106114841,Yellow
2016-05-29 09:00:00,-0.007152542424744945,-2.2230567153260925e-05,1.2622894879237973e-05,24.422118249277535,20.560071589597985,30.070652168874584,Yellow
2016-05-29 10:00:00,-0.007689591757780969,-2.2412094864631624e-05,1.2473711645571918e-05,23.22587367965041,19.593894178735077,28.510696885262323,Yellow
2016-05-29 11:00:00,-0.008365512534000547,-2.2629485267123488e-05,1.2308745031273137e-05,21.75821114507602,18.396406069611068,26.623445991616702,Yellow
